class,occurence,timestamp,id,location.lon,location.lat,location.city,location.country,location.countrycode,useragent,pageViews,application,journeys.interactions.register.0,journeys.interactions.register.1,journeys.interactions.register.2,journeys.interactions.home.0,journeys.interactions.onlinehelp.0,journeys.resources.matchkey,journeys.resources.file,journeys.metrics.home,journeys.metrics.onlinehelp,resource.interaction,resource.info.event,resource.info.channel,resource.info.application,resource.info.pagename,resource.info.href,resource.info.section,resource.info.category,resource.info.device,resource.values.web_pageViews,context.global.key,context.global.name,context.global.value,identities.ecid,identities.email,identities.mobile,identities.crmid
timeseries,always,1629880019290,1,4.3766927,50.8235717,Bruxelles,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.801.0 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,04873232037334377630926253828898005147,pujjozel-1013@aepdemo.com,+79200324649,+338680
timeseries,always,1629880113153,2,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,03744545254684887663740296964543294531,suvki-1014@aepdemo.com,+51518914508,+206330
timeseries,always,1629880050500,2,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,03744545254684887663740296964543294531,suvki-1014@aepdemo.com,+51518914508,+206330
timeseries,always,1629879887496,10,3.7139045,51.0003903,Gent,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1; rv:22.0) Gecko/20130405 Firefox/22.0",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,43862904570686480481199846998437430499,kalidi-1027@aepdemo.com,+76042050882,+805513
timeseries,always,1629879919777,10,3.7139045,51.0003903,Gent,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1; rv:22.0) Gecko/20130405 Firefox/22.0",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,43862904570686480481199846998437430499,kalidi-1027@aepdemo.com,+76042050882,+805513
timeseries,always,1629879949225,9,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.794.0 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,40989300532177945972073140248514688703,soko-1028@aepdemo.com,+85062109713,+790291
timeseries,always,1629879966084,12,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.794.0 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,40989300532177945972073140248514688703,soko-1028@aepdemo.com,+85062109713,+790291
timeseries,always,1629880099090,11,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (iPhone; U; fr; CPU iPhone OS 4_2_1 like Mac OS X; fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,43055238290939063441647713291058136857,bidgo-1037@aepdemo.com,+38689755575,+706744
timeseries,always,1629879954481,5,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (X11; CrOS i686 3912.101.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,17745373875972466990340084713922601970,jihij-1044@aepdemo.com,+61157119832,+672779
timeseries,always,1629879970560,0,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (X11; CrOS i686 3912.101.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,17745373875972466990340084713922601970,jihij-1044@aepdemo.com,+61157119832,+672779
timeseries,always,1629880505214,13,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,08104921943465130813576330150313208087,uce-1046@aepdemo.com,+02646580726,+024446
timeseries,always,1629880562206,1,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,08104921943465130813576330150313208087,uce-1046@aepdemo.com,+02646580726,+024446
timeseries,always,1629880199789,1,4.1638985,50.0109884,Momignies,Belgium,BE,"Mozilla/5.0 (X11; CrOS i686 0.13.587) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.14 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,34360980682627633930355464793710840429,bo-1047@aepdemo.com,+72195914287,+020088
timeseries,always,1629880241123,7,4.1638985,50.0109884,Momignies,Belgium,BE,"Mozilla/5.0 (X11; CrOS i686 0.13.587) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.14 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,34360980682627633930355464793710840429,bo-1047@aepdemo.com,+72195914287,+020088
timeseries,always,1629880074729,4,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ca-es) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,57513093970409048172169709531243478991,ge-1052@aepdemo.com,+35506337075,+694529
timeseries,always,1629880125663,13,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ca-es) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,57513093970409048172169709531243478991,ge-1052@aepdemo.com,+35506337075,+694529
timeseries,always,1629880034424,0,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.803.0 Chrome/14.0.803.0 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,64847523697319111404341816528301297533,nulbud-1056@aepdemo.com,+30359645656,+770887
timeseries,always,1629880130280,4,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.803.0 Chrome/14.0.803.0 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,64847523697319111404341816528301297533,nulbud-1056@aepdemo.com,+30359645656,+770887
timeseries,always,1629879969217,13,3.989666,50.4271996,Mons,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,83321454817150401962919064247592550815,min-1058@aepdemo.com,+80604576706,+805022
timeseries,always,1629879968215,2,3.989666,50.4271996,Mons,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,83321454817150401962919064247592550815,min-1058@aepdemo.com,+80604576706,+805022
timeseries,always,1629880060336,10,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,13590690890939883823397790204806490316,licig-1064@aepdemo.com,+51519216624,+808477
timeseries,always,1629880139198,0,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,13590690890939883823397790204806490316,licig-1064@aepdemo.com,+51519216624,+808477
timeseries,always,1629879954700,4,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,80542711000059876554379701127439415176,waano-1066@aepdemo.com,+06304087633,+539339
timeseries,always,1629879972587,2,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,80542711000059876554379701127439415176,waano-1066@aepdemo.com,+06304087633,+539339
timeseries,always,1629880522770,10,4.4472854,50.4315612,Charleroi,Belgium,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/11.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,15314836326430280873445255631813405057,di-1076@aepdemo.com,+87310083940,+533984
timeseries,always,1629880069091,5,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,36092933492494335981770531279730966536,fi-1085@aepdemo.com,+85846491518,+846331
timeseries,always,1629880110223,7,3.5567339,50.5474037,Péruwelz,Belgium,BE,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,36092933492494335981770531279730966536,fi-1085@aepdemo.com,+85846491518,+846331
timeseries,always,1629879936250,8,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.04 Chromium/11.0.696.0 Chrome/11.0.696.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,34486861157054021874193126460437984050,root-1086@aepdemo.com,+78053936476,+759103
timeseries,always,1629879975578,5,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.04 Chromium/11.0.696.0 Chrome/11.0.696.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,3,c,c1,34486861157054021874193126460437984050,root-1086@aepdemo.com,+78053936476,+759103
timeseries,always,1629880036839,7,4.4472854,50.4315612,Charleroi,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,23330462611849362614337450781514107670,rane-1090@aepdemo.com,+25966158168,+088441
timeseries,always,1629880100274,9,4.4472854,50.4315612,Charleroi,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,23330462611849362614337450781514107670,rane-1090@aepdemo.com,+25966158168,+088441
timeseries,always,1629880149065,7,4.3766927,50.8235717,Bruxelles,Belgium,BE,"Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,66784292829665853360989872341267176368,vesdu-1091@aepdemo.com,+80581279243,+120448
timeseries,always,1629880075548,5,4.3766927,50.8235717,Bruxelles,Belgium,BE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,07774211556612006760512695216696306668,pa-1095@aepdemo.com,+24573131279,+939265
timeseries,always,1629880005058,8,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; pl-pl) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,1,a,a1,32015721703595854301164173694116930131,ecru-1098@aepdemo.com,+50644796787,+066436
timeseries,always,1629880024857,3,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; pl-pl) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,32015721703595854301164173694116930131,ecru-1098@aepdemo.com,+50644796787,+066436
timeseries,always,1629879928214,7,3.7139045,51.0003903,Gent,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,43226942705723127660524182276889708059,gusaflu-1099@aepdemo.com,+14509590616,+811775
timeseries,always,1629879985673,12,3.7139045,51.0003903,Gent,Belgium,BE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,43226942705723127660524182276889708059,gusaflu-1099@aepdemo.com,+14509590616,+811775
timeseries,always,1629880327999,8,4.4472854,50.4315612,Charleroi,Belgium,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.764.0 Chrome/13.0.764.0 Safari/534.35",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,4,d,d1,57207512735278850513209690043596273714,deovowaj-1101@aepdemo.com,+46893481224,+770796
timeseries,always,1629880410732,1,4.4472854,50.4315612,Charleroi,Belgium,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.764.0 Chrome/13.0.764.0 Safari/534.35",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,57207512735278850513209690043596273714,deovowaj-1101@aepdemo.com,+46893481224,+770796
timeseries,always,1629880015361,11,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) yi; AppleWebKit/345667.12221 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/453667.1221",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,27358556752610723822804581592396323550,koku-1102@aepdemo.com,+94653127098,+172625
timeseries,always,1629880090391,4,4.4403455,51.2472392,Antwerpen,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) yi; AppleWebKit/345667.12221 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/453667.1221",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,1,a,a1,27358556752610723822804581592396323550,koku-1102@aepdemo.com,+94653127098,+172625
timeseries,always,1629879926455,11,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,15179505445790148373031372580927775456,japa-1104@aepdemo.com,+08744406334,+036825
timeseries,always,1629879999589,2,5.1214901,49.8417042,Bouillon,Belgium,BE,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,15179505445790148373031372580927775456,japa-1104@aepdemo.com,+08744406334,+036825
timeseries,always,1629880061976,2,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,16024089075078394621572989871963432159,mori-1107@aepdemo.com,+06114255892,+289145
timeseries,always,1629880086491,5,3.3300918,50.585206,Tournai,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.0 Safari/534.24",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,2,b,b1,16024089075078394621572989871963432159,mori-1107@aepdemo.com,+06114255892,+289145
timeseries,always,1629880108847,8,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.809.0 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,05262432873693347580268573687239154294,giri-1108@aepdemo.com,+02359431174,+654369
timeseries,always,1629880175402,4,3.9438609,50.8441986,Ninove,Belgium,BE,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.809.0 Safari/535.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,onlinehelp,onlinehelp,web,luma web tv,web.onlinehelp,https://builder.adobedemo.com/run/luma/login/nl/,onlinehelp,onlinehelp,browser,1,4,d,d1,05262432873693347580268573687239154294,giri-1108@aepdemo.com,+02359431174,+654369
timeseries,always,1629880146969,7,4.4180065,50.7881573,Bruxelles,Belgium,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,3,c,c1,75598738793108755233642301371459078516,ef-1111@aepdemo.com,+07467300813,+565483
timeseries,always,1629880003270,12,4.9246444,50.4198861,Namur,Belgium,BE,"Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/13.0.1",1,luma watch web,home,login,register,home,onlinehelp,event,./luma-pages-s2-web.csv,web_pageViews,web_pageViews,home,home,web,luma web tv,web.home,https://builder.adobedemo.com/run/luma/pos/tv/nl,home,home,browser,1,2,b,b1,69776688752503182381400266040627654195,rioboaf-1112@aepdemo.com,+12400920040,+638426
